barrier_sequence,sequence_length,barrier_changes,reward_path_lengths,choice_points
"[frozenset({np.int64(34), np.int64(37), np.int64(7), np.int64(40), np.int64(13), np.int64(45), np.int64(15), np.int64(22), np.int64(25)}), frozenset({34, 37, 40, 11, 13, 45, 15, 22, 25}), frozenset({34, 37, 11, 13, 45, 15, 22, 25, 28}), frozenset({34, 37, 7, 13, 45, 15, 22, 25, 28}), frozenset({34, 37, 7, 45, 13, 15, 22, 28, 30}), frozenset({34, 37, 8, 13, 45, 15, 22, 28, 30})]",6,"[[np.int64(7), 11], [40, 28], [11, 7], [25, 30], [7, 8]]","[[17, 21, 17], [19, 15, 17], [19, 17, 15], [17, 19, 15], [17, 19, 21], [19, 17, 21]]","[{36}, {24}, {35}, {36}, {21}, {20}]"
"[frozenset({np.int64(37), np.int64(41), np.int64(10), np.int64(11), np.int64(15), np.int64(18), np.int64(19), np.int64(25), np.int64(29)}), frozenset({37, 41, 10, 11, 15, 18, 25, 29, 31}), frozenset({37, 41, 10, 9, 15, 18, 25, 29, 31}), frozenset({37, 41, 10, 9, 15, 18, 23, 25, 29}), frozenset({37, 41, 10, 9, 15, 18, 21, 23, 29}), frozenset({37, 39, 9, 10, 41, 15, 18, 21, 29})]",6,"[[np.int64(19), 31], [11, 9], [31, 23], [25, 21], [23, 39]]","[[17, 21, 17], [17, 15, 19], [15, 17, 19], [15, 19, 17], [21, 19, 17], [21, 17, 19]]","[{26}, {16}, {17}, {26}, {30}, {20}]"
"[frozenset({np.int64(39), np.int64(10), np.int64(11), np.int64(42), np.int64(19), np.int64(20), np.int64(22), np.int64(25), np.int64(30)}), frozenset({39, 10, 11, 42, 45, 19, 22, 25, 30}), frozenset({39, 9, 42, 10, 45, 19, 22, 25, 30}), frozenset({39, 9, 42, 10, 19, 21, 22, 25, 30}), frozenset({39, 9, 10, 42, 13, 19, 22, 25, 30}), frozenset({39, 10, 42, 13, 19, 21, 22, 25, 30})]",6,"[[np.int64(20), 45], [11, 9], [45, 21], [21, 13], [9, 21]]","[[17, 23, 17], [17, 15, 19], [15, 17, 19], [23, 17, 17], [15, 21, 17], [21, 15, 17]]","[{31}, {16}, {17}, {29}, {31}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(7), np.int64(10), np.int64(45), np.int64(19), np.int64(22), np.int64(25), np.int64(26)}), frozenset({34, 37, 7, 10, 45, 19, 22, 25, 29}), frozenset({34, 37, 7, 10, 45, 19, 22, 25, 30}), frozenset({34, 37, 10, 11, 45, 19, 22, 25, 30}), frozenset({34, 37, 10, 11, 45, 19, 21, 22, 25}), frozenset({34, 37, 10, 11, 45, 19, 20, 22, 25})]",6,"[[np.int64(26), 29], [29, 30], [7, 11], [30, 21], [21, 20]]","[[21, 19, 15], [17, 19, 15], [17, 19, 23], [19, 17, 23], [19, 17, 15], [19, 21, 15]]","[{35}, {36}, {17}, {16}, {35}, {36}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(44), np.int64(45), np.int64(12), np.int64(18), np.int64(21)}), frozenset({34, 37, 41, 10, 12, 45, 18, 21, 24}), frozenset({34, 37, 41, 10, 12, 45, 18, 24, 25}), frozenset({34, 37, 10, 12, 45, 18, 24, 25, 27}), frozenset({34, 37, 10, 12, 45, 18, 25, 27, 30}), frozenset({34, 37, 10, 12, 45, 18, 23, 25, 30}), frozenset({34, 37, 10, 12, 45, 18, 23, 25, 26}), frozenset({34, 37, 40, 10, 12, 45, 18, 25, 26}), frozenset({34, 37, 40, 10, 12, 45, 18, 25, 29})]",9,"[[np.int64(44), 24], [21, 25], [41, 27], [24, 30], [27, 23], [30, 26], [23, 40], [26, 29]]","[[21, 17, 19], [21, 19, 17], [15, 19, 17], [17, 19, 15], [17, 17, 21], [15, 19, 21], [21, 19, 15], [21, 17, 17], [15, 17, 19]]","[{24, 20, 30}, {30}, {26}, {36}, {17}, {17}, {35}, {24}, {17}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(14), np.int64(19), np.int64(25), np.int64(31)}), frozenset({34, 37, 10, 45, 14, 46, 19, 25, 31}), frozenset({34, 37, 10, 45, 13, 46, 14, 19, 25}), frozenset({34, 37, 10, 45, 14, 46, 19, 20, 25}), frozenset({32, 34, 37, 10, 45, 14, 19, 20, 25}), frozenset({32, 34, 37, 10, 45, 14, 19, 25, 30})]",6,"[[np.int64(32), 46], [31, 13], [13, 20], [46, 32], [20, 30]]","[[19, 17, 15], [17, 17, 21], [21, 17, 17], [17, 21, 17], [19, 21, 15], [19, 17, 23]]","[{35}, {16}, {35}, {26}, {36}, {16}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(41), np.int64(12), np.int64(21), np.int64(25), np.int64(29), np.int64(30)}), frozenset({32, 34, 8, 41, 12, 21, 23, 25, 29}), frozenset({32, 34, 8, 41, 12, 21, 23, 25, 30}), frozenset({32, 34, 8, 41, 12, 17, 21, 23, 25}), frozenset({32, 34, 39, 8, 41, 12, 17, 21, 25}), frozenset({32, 34, 39, 8, 41, 12, 16, 21, 25})]",6,"[[np.int64(30), 23], [29, 30], [30, 17], [23, 39], [17, 16]]","[[17, 15, 21], [17, 21, 15], [17, 17, 23], [19, 17, 15], [19, 15, 17], [17, 23, 17]]","[{13}, {31}, {13}, {35}, {24}, {31}]"
"[frozenset({np.int64(7), np.int64(39), np.int64(10), np.int64(42), np.int64(13), np.int64(19), np.int64(22), np.int64(26), np.int64(30)}), frozenset({39, 7, 10, 42, 13, 19, 22, 25, 30}), frozenset({35, 7, 39, 10, 42, 19, 22, 25, 30}), frozenset({35, 39, 8, 10, 42, 19, 22, 25, 30}), frozenset({39, 8, 42, 10, 19, 20, 22, 25, 30}), frozenset({39, 8, 42, 10, 19, 22, 25, 26, 30})]",6,"[[np.int64(26), 25], [13, 35], [7, 8], [35, 20], [20, 26]]","[[23, 17, 17], [15, 21, 17], [15, 17, 19], [17, 15, 19], [17, 23, 17], [21, 15, 17]]","[{29}, {31}, {17}, {16}, {31}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(12), np.int64(45), np.int64(44), np.int64(21), np.int64(22), np.int64(25)}), frozenset({34, 37, 10, 12, 45, 21, 22, 25, 28}), frozenset({34, 37, 10, 12, 45, 22, 25, 28, 30}), frozenset({34, 37, 10, 12, 45, 22, 25, 28, 29}), frozenset({34, 37, 40, 10, 12, 45, 22, 25, 29}), frozenset({34, 37, 40, 10, 12, 45, 16, 22, 25})]",6,"[[np.int64(44), 28], [21, 30], [30, 29], [28, 40], [29, 16]]","[[21, 17, 17], [21, 19, 15], [17, 19, 23], [17, 19, 15], [17, 17, 21], [17, 21, 17]]","[{24}, {35}, {17}, {36}, {17}, {36}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(44), np.int64(12), np.int64(18), np.int64(21), np.int64(29)}), frozenset({34, 37, 41, 10, 44, 12, 18, 25, 29}), frozenset({34, 37, 41, 10, 12, 18, 25, 28, 29}), frozenset({34, 37, 41, 10, 12, 18, 25, 28, 31}), frozenset({34, 37, 41, 10, 12, 18, 21, 25, 28})]",5,"[[np.int64(21), 25], [44, 28], [29, 31], [31, 21]]","[[21, 17, 19], [15, 17, 19], [15, 19, 17], [15, 19, 21], [23, 19, 17]]","[{20}, {17}, {26}, {17}, {35}]"
"[frozenset({np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(15), np.int64(18), np.int64(19), np.int64(21), np.int64(29)}), frozenset({37, 39, 41, 10, 12, 15, 18, 21, 29}), frozenset({37, 39, 41, 10, 12, 15, 18, 25, 29}), frozenset({37, 39, 8, 41, 10, 15, 18, 25, 29}), frozenset({37, 8, 41, 10, 15, 18, 19, 25, 29})]",5,"[[np.int64(19), 39], [21, 25], [12, 8], [39, 19]]","[[21, 19, 17], [21, 17, 19], [15, 17, 19], [17, 15, 19], [17, 21, 17]]","[{30}, {20}, {17}, {16}, {26}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(42), np.int64(14), np.int64(15), np.int64(25), np.int64(31)}), frozenset({32, 34, 37, 40, 10, 14, 15, 25, 31}), frozenset({32, 34, 37, 40, 10, 14, 15, 25, 29}), frozenset({32, 34, 37, 40, 10, 14, 15, 20, 25}), frozenset({34, 37, 40, 10, 42, 14, 15, 20, 25}), frozenset({34, 37, 40, 10, 42, 14, 15, 21, 25})]",6,"[[np.int64(42), 32], [31, 29], [29, 20], [32, 42], [20, 21]]","[[17, 15, 19], [19, 15, 17], [19, 15, 21], [19, 23, 17], [17, 23, 19], [21, 15, 19]]","[{16}, {24}, {16}, {36}, {26}, {24}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(18), np.int64(23), np.int64(25), np.int64(31)}), frozenset({34, 37, 41, 10, 12, 13, 18, 23, 25}), frozenset({34, 37, 41, 10, 12, 18, 21, 23, 25}), frozenset({34, 37, 39, 41, 10, 12, 18, 21, 25}), frozenset({34, 37, 39, 41, 10, 12, 18, 20, 25}), frozenset({34, 37, 39, 41, 10, 12, 18, 25, 31})]",6,"[[np.int64(31), 13], [13, 21], [23, 39], [21, 20], [20, 31]]","[[15, 19, 21], [15, 19, 17], [23, 19, 17], [23, 17, 19], [15, 21, 19], [15, 17, 19]]","[{17}, {26}, {35}, {24}, {26}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(12), np.int64(13), np.int64(18), np.int64(22), np.int64(25)}), frozenset({34, 35, 37, 40, 10, 12, 18, 22, 25}), frozenset({34, 37, 40, 10, 12, 18, 22, 25, 31}), frozenset({34, 37, 40, 10, 42, 12, 18, 25, 31}), frozenset({34, 37, 40, 10, 42, 12, 18, 21, 25}), frozenset({34, 37, 40, 10, 42, 12, 18, 20, 25})]",6,"[[np.int64(13), 35], [35, 31], [22, 42], [31, 21], [21, 20]]","[[17, 21, 17], [17, 17, 21], [21, 17, 17], [15, 17, 19], [23, 17, 19], [15, 21, 19]]","[{36}, {17}, {24}, {17}, {24}, {26}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(12), np.int64(18), np.int64(21), np.int64(25), np.int64(27)}), frozenset({34, 35, 37, 40, 10, 12, 18, 25, 27}), frozenset({34, 37, 40, 10, 12, 18, 20, 25, 27}), frozenset({34, 37, 40, 10, 42, 12, 18, 20, 25}), frozenset({34, 37, 40, 10, 42, 12, 18, 25, 31}), frozenset({34, 37, 40, 10, 42, 12, 18, 21, 25})]",6,"[[np.int64(21), 35], [35, 20], [27, 42], [20, 31], [31, 21]]","[[21, 17, 17], [17, 17, 21], [17, 21, 17], [15, 21, 19], [15, 17, 19], [23, 17, 19]]","[{24}, {17}, {36}, {26}, {17}, {24}]"
"[frozenset({np.int64(35), np.int64(7), np.int64(10), np.int64(44), np.int64(46), np.int64(18), np.int64(20), np.int64(23), np.int64(26)}), frozenset({7, 10, 44, 46, 18, 20, 23, 26, 30}), frozenset({37, 7, 10, 44, 46, 18, 20, 23, 30}), frozenset({37, 7, 44, 46, 17, 18, 20, 23, 30}), frozenset({37, 7, 44, 46, 17, 18, 23, 24, 30})]",5,"[[np.int64(35), 30], [26, 37], [10, 17], [20, 24]]","[[17, 19, 23], [25, 19, 17], [15, 19, 19], [25, 17, 19], [17, 23, 19]]","[{17}, {29}, {17, 26, 29}, {29}, {26}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(14), np.int64(18), np.int64(19), np.int64(25), np.int64(30)}), frozenset({34, 37, 9, 10, 45, 18, 19, 25, 30}), frozenset({34, 37, 9, 10, 45, 18, 19, 21, 25}), frozenset({34, 37, 41, 10, 45, 18, 19, 21, 25}), frozenset({34, 37, 41, 10, 45, 18, 19, 25, 29}), frozenset({34, 37, 10, 45, 18, 19, 25, 27, 29}), frozenset({34, 37, 10, 45, 17, 18, 19, 25, 27}), frozenset({34, 37, 10, 45, 17, 18, 19, 27, 30}), frozenset({34, 37, 9, 10, 45, 18, 19, 27, 30})]",9,"[[np.int64(14), 9], [30, 21], [9, 41], [21, 29], [41, 27], [29, 17], [25, 30], [17, 9]]","[[17, 17, 21], [15, 19, 21], [21, 19, 15], [21, 17, 17], [15, 19, 17], [17, 19, 15], [19, 17, 15], [19, 17, 21], [17, 19, 21]]","[{16}, {17}, {35}, {35}, {26}, {36}, {35}, {20}, {17, 20, 21}]"
"[frozenset({np.int64(39), np.int64(10), np.int64(11), np.int64(42), np.int64(19), np.int64(22), np.int64(25), np.int64(26), np.int64(30)}), frozenset({39, 10, 11, 42, 19, 20, 22, 25, 30}), frozenset({39, 10, 11, 42, 45, 19, 22, 25, 30}), frozenset({39, 9, 42, 10, 45, 19, 22, 25, 30}), frozenset({39, 9, 42, 10, 19, 21, 22, 25, 30}), frozenset({39, 9, 10, 42, 13, 19, 22, 25, 30})]",6,"[[np.int64(26), 20], [20, 45], [11, 9], [45, 21], [21, 13]]","[[21, 15, 17], [17, 23, 17], [17, 15, 19], [15, 17, 19], [23, 17, 17], [15, 21, 17]]","[{29}, {31}, {16}, {17}, {29}, {31}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(8), np.int64(10), np.int64(15), np.int64(18), np.int64(25), np.int64(30)}), frozenset({32, 34, 37, 8, 40, 10, 15, 18, 25}), frozenset({32, 34, 37, 40, 10, 15, 18, 20, 25}), frozenset({34, 37, 40, 10, 42, 15, 18, 20, 25}), frozenset({34, 37, 40, 10, 42, 15, 18, 21, 25}), frozenset({34, 37, 40, 9, 10, 15, 18, 21, 25}), frozenset({34, 35, 37, 40, 9, 10, 15, 18, 25})]",7,"[[np.int64(30), 32], [8, 20], [32, 42], [20, 21], [42, 9], [21, 35]]","[[17, 15, 19], [19, 15, 17], [17, 21, 17], [15, 21, 19], [21, 15, 19], [21, 17, 17], [15, 17, 19]]","[{16}, {16, 24, 36}, {36}, {26}, {24}, {24}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(42), np.int64(45), np.int64(14), np.int64(15), np.int64(25), np.int64(31)}), frozenset({34, 37, 10, 42, 45, 14, 15, 20, 25}), frozenset({32, 34, 37, 10, 45, 14, 15, 20, 25}), frozenset({32, 34, 37, 10, 45, 14, 15, 25, 30}), frozenset({34, 37, 10, 45, 14, 15, 25, 28, 30}), frozenset({34, 37, 10, 45, 14, 15, 25, 26, 28}), frozenset({34, 37, 39, 10, 45, 14, 15, 25, 26}), frozenset({34, 37, 39, 10, 45, 14, 15, 20, 26}), frozenset({34, 36, 37, 39, 10, 45, 14, 15, 20})]",9,"[[np.int64(31), 20], [42, 32], [20, 30], [32, 28], [30, 26], [28, 39], [25, 20], [26, 36]]","[[17, 15, 19], [17, 21, 17], [19, 21, 15], [19, 15, 21], [17, 17, 21], [19, 17, 15], [19, 15, 17], [19, 21, 17], [17, 21, 19]]","[{16}, {26}, {36}, {16}, {16}, {35}, {24}, {30}, {21}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(15), np.int64(17), np.int64(18), np.int64(25), np.int64(27)}), frozenset({34, 37, 40, 10, 15, 18, 20, 25, 27}), frozenset({34, 37, 40, 10, 42, 15, 18, 20, 25}), frozenset({34, 37, 40, 10, 42, 15, 18, 21, 25}), frozenset({34, 37, 40, 9, 10, 15, 18, 21, 25}), frozenset({34, 36, 37, 40, 9, 10, 15, 18, 25}), frozenset({34, 36, 37, 8, 40, 10, 15, 18, 25}), frozenset({34, 36, 37, 40, 8, 10, 15, 18, 20}), frozenset({34, 37, 40, 8, 10, 15, 18, 20, 27})]",9,"[[np.int64(17), 20], [27, 42], [20, 21], [42, 9], [21, 36], [9, 8], [25, 20], [36, 27]]","[[19, 15, 17], [17, 21, 17], [15, 21, 19], [21, 15, 19], [21, 17, 17], [15, 17, 19], [17, 15, 19], [17, 21, 19], [19, 21, 17]]","[{24}, {36}, {26}, {24}, {24}, {17}, {16}, {21}, {36, 21, 30}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(7), np.int64(10), np.int64(45), np.int64(18), np.int64(19), np.int64(25), np.int64(30)}), frozenset({34, 37, 10, 45, 14, 18, 19, 25, 30}), frozenset({34, 37, 10, 45, 14, 18, 19, 25, 27}), frozenset({34, 37, 10, 45, 18, 19, 25, 27, 29}), frozenset({34, 37, 41, 10, 45, 18, 19, 25, 29}), frozenset({34, 37, 41, 10, 45, 18, 19, 21, 25}), frozenset({34, 37, 9, 10, 45, 18, 19, 21, 25})]",7,"[[np.int64(7), 14], [30, 27], [14, 29], [27, 41], [29, 21], [41, 9]]","[[15, 19, 21], [17, 17, 21], [19, 17, 15], [17, 19, 15], [15, 19, 17], [21, 17, 17], [21, 19, 15]]","[{17}, {16}, {16, 35, 36}, {36}, {26}, {35}, {35}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(40), np.int64(46), np.int64(14), np.int64(20), np.int64(25), np.int64(28), np.int64(30)}), frozenset({37, 7, 40, 46, 14, 17, 20, 25, 28}), frozenset({37, 7, 40, 46, 14, 15, 20, 25, 28}), frozenset({37, 7, 40, 14, 15, 20, 25, 27, 28}), frozenset({37, 7, 40, 14, 20, 25, 27, 28, 31}), frozenset({35, 37, 7, 40, 14, 20, 27, 28, 31})]",6,"[[np.int64(30), 17], [17, 15], [46, 27], [15, 31], [25, 35]]","[[15, 17, 21], [23, 17, 17], [15, 19, 17], [17, 19, 15], [21, 17, 15], [17, 17, 23]]","[{13}, {29}, {26}, {36}, {29}, {13}]"
"[frozenset({np.int64(34), np.int64(35), np.int64(37), np.int64(40), np.int64(10), np.int64(12), np.int64(18), np.int64(25), np.int64(27)}), frozenset({34, 37, 40, 10, 12, 18, 20, 25, 27}), frozenset({34, 37, 40, 10, 42, 12, 18, 20, 25}), frozenset({34, 37, 40, 10, 42, 12, 18, 21, 25}), frozenset({34, 37, 40, 10, 42, 12, 18, 25, 31}), frozenset({34, 37, 40, 10, 12, 18, 22, 25, 31})]",6,"[[np.int64(35), 20], [27, 42], [20, 21], [21, 31], [42, 22]]","[[17, 17, 21], [17, 21, 17], [15, 21, 19], [23, 17, 19], [15, 17, 19], [21, 17, 17]]","[{17}, {36}, {26}, {24}, {17}, {24}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(11), np.int64(15), np.int64(18), np.int64(25)}), frozenset({32, 34, 37, 40, 10, 15, 18, 20, 25}), frozenset({34, 37, 40, 10, 42, 15, 18, 20, 25}), frozenset({34, 37, 40, 10, 42, 15, 18, 21, 25}), frozenset({34, 37, 40, 9, 10, 15, 18, 21, 25}), frozenset({34, 36, 37, 40, 9, 10, 15, 18, 25}), frozenset({34, 36, 37, 8, 40, 10, 15, 18, 25}), frozenset({34, 36, 37, 40, 8, 10, 15, 18, 20})]",8,"[[np.int64(11), 20], [32, 42], [20, 21], [42, 9], [21, 36], [9, 8], [25, 20]]","[[19, 15, 17], [17, 21, 17], [15, 21, 19], [21, 15, 19], [21, 17, 17], [15, 17, 19], [17, 15, 19], [17, 21, 19]]","[{16, 24, 36}, {36}, {26}, {24}, {24}, {17}, {16}, {21}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(8), np.int64(10), np.int64(45), np.int64(18), np.int64(19), np.int64(25), np.int64(26)}), frozenset({34, 37, 8, 10, 45, 18, 19, 25, 30}), frozenset({34, 37, 9, 10, 45, 18, 19, 25, 30}), frozenset({34, 37, 9, 10, 45, 18, 19, 21, 25}), frozenset({34, 37, 41, 10, 45, 18, 19, 21, 25}), frozenset({34, 37, 41, 10, 45, 16, 18, 19, 25}), frozenset({32, 34, 37, 10, 45, 16, 18, 19, 25}), frozenset({32, 34, 37, 10, 45, 16, 18, 19, 30}), frozenset({32, 34, 37, 10, 45, 14, 18, 19, 30})]",9,"[[np.int64(26), 30], [8, 9], [30, 21], [9, 41], [21, 16], [41, 32], [25, 30], [16, 14]]","[[19, 17, 15], [17, 17, 21], [15, 19, 21], [21, 19, 15], [21, 17, 17], [15, 19, 17], [17, 19, 15], [17, 19, 21], [19, 17, 21]]","[{35}, {16}, {17}, {35}, {35}, {26}, {36}, {21}, {16, 20, 21}]"
"[frozenset({np.int64(34), np.int64(36), np.int64(37), np.int64(39), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(25)}), frozenset({34, 37, 39, 10, 12, 45, 18, 25, 26}), frozenset({34, 37, 10, 12, 45, 18, 23, 25, 26}), frozenset({34, 37, 10, 12, 45, 18, 23, 25, 30}), frozenset({32, 34, 37, 10, 12, 45, 18, 25, 30}), frozenset({32, 34, 37, 10, 12, 45, 18, 24, 25}), frozenset({34, 37, 41, 10, 12, 45, 18, 24, 25}), frozenset({34, 37, 41, 10, 12, 45, 18, 21, 24}), frozenset({34, 37, 41, 10, 44, 45, 12, 18, 21})]",9,"[[np.int64(36), 26], [39, 23], [26, 30], [23, 32], [30, 24], [32, 41], [25, 21], [24, 44]]","[[15, 17, 19], [21, 17, 17], [21, 19, 15], [15, 19, 21], [17, 17, 21], [17, 19, 15], [15, 19, 17], [21, 19, 17], [21, 17, 19]]","[{17}, {24}, {35}, {17}, {17}, {36}, {26}, {30}, {24, 20, 30}]"
"[frozenset({np.int64(34), np.int64(40), np.int64(10), np.int64(12), np.int64(15), np.int64(18), np.int64(22), np.int64(25), np.int64(31)}), frozenset({34, 40, 10, 12, 15, 18, 25, 30, 31}), frozenset({34, 40, 10, 14, 15, 18, 25, 30, 31}), frozenset({34, 40, 10, 14, 15, 18, 22, 25, 31}), frozenset({34, 40, 10, 14, 15, 18, 20, 22, 31}), frozenset({34, 40, 10, 46, 14, 15, 18, 20, 31})]",6,"[[np.int64(22), 30], [12, 14], [30, 22], [25, 20], [22, 46]]","[[21, 17, 17], [15, 17, 19], [17, 15, 19], [19, 15, 17], [19, 21, 17], [17, 21, 19]]","[{24}, {17}, {16}, {24}, {30}, {21}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(12), np.int64(18), np.int64(21), np.int64(25), np.int64(31)}), frozenset({34, 37, 40, 10, 42, 12, 18, 25, 31}), frozenset({34, 37, 40, 10, 42, 12, 18, 21, 25}), frozenset({34, 37, 40, 10, 42, 12, 18, 20, 25}), frozenset({34, 37, 40, 10, 12, 18, 20, 25, 27}), frozenset({34, 35, 37, 40, 10, 12, 18, 25, 27})]",6,"[[np.int64(21), 42], [31, 21], [21, 20], [42, 27], [20, 35]]","[[21, 17, 17], [15, 17, 19], [23, 17, 19], [15, 21, 19], [17, 21, 17], [17, 17, 21]]","[{24}, {17}, {24}, {26}, {36}, {17}]"
"[frozenset({np.int64(34), np.int64(35), np.int64(37), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(22), np.int64(25)}), frozenset({34, 37, 10, 12, 45, 18, 20, 22, 25}), frozenset({34, 37, 10, 42, 12, 45, 18, 20, 25}), frozenset({34, 37, 10, 42, 12, 45, 44, 18, 25}), frozenset({34, 37, 10, 12, 44, 45, 18, 21, 25}), frozenset({34, 37, 10, 12, 45, 18, 21, 25, 28}), frozenset({34, 37, 10, 12, 45, 18, 25, 28, 30})]",7,"[[np.int64(35), 20], [22, 42], [20, 44], [42, 21], [44, 28], [21, 30]]","[[17, 17, 21], [17, 19, 15], [15, 19, 17], [15, 17, 19], [21, 17, 17], [21, 19, 15], [15, 19, 21]]","[{17}, {36}, {26}, {24, 17, 26}, {24}, {35}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(8), np.int64(41), np.int64(10), np.int64(18), np.int64(19), np.int64(24), np.int64(25)}), frozenset({34, 37, 8, 41, 10, 13, 18, 19, 25}), frozenset({34, 37, 9, 10, 41, 13, 18, 19, 25}), frozenset({34, 37, 41, 10, 9, 18, 19, 21, 25}), frozenset({34, 37, 9, 10, 41, 18, 19, 25, 31}), frozenset({34, 37, 8, 41, 10, 18, 19, 25, 31})]",6,"[[np.int64(24), 13], [8, 9], [13, 21], [21, 31], [9, 8]]","[[17, 21, 17], [21, 17, 17], [15, 19, 17], [23, 19, 17], [15, 19, 21], [17, 17, 21]]","[{26}, {35}, {26}, {35}, {17}, {16}]"
"[frozenset({np.int64(37), np.int64(41), np.int64(10), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(25), np.int64(29)}), frozenset({35, 37, 41, 10, 14, 15, 18, 25, 29}), frozenset({35, 37, 41, 10, 12, 15, 18, 25, 29}), frozenset({37, 41, 10, 12, 15, 18, 25, 28, 29}), frozenset({37, 41, 10, 12, 15, 18, 21, 28, 29}), frozenset({37, 39, 41, 10, 12, 15, 18, 21, 29})]",6,"[[np.int64(19), 35], [14, 12], [35, 28], [25, 21], [28, 39]]","[[17, 21, 17], [17, 15, 19], [15, 17, 19], [15, 19, 17], [21, 19, 17], [21, 17, 19]]","[{26}, {16}, {17}, {26}, {30}, {20}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(41), np.int64(12), np.int64(17), np.int64(21), np.int64(25), np.int64(28)}), frozenset({32, 34, 39, 8, 41, 12, 17, 21, 25}), frozenset({32, 34, 39, 8, 41, 12, 16, 21, 25}), frozenset({32, 34, 39, 8, 41, 12, 21, 25, 29}), frozenset({32, 34, 8, 41, 12, 21, 23, 25, 29}), frozenset({32, 34, 8, 41, 12, 21, 23, 25, 30})]",6,"[[np.int64(28), 39], [17, 16], [16, 29], [39, 23], [29, 30]]","[[19, 17, 15], [19, 15, 17], [17, 23, 17], [17, 15, 21], [17, 21, 15], [17, 17, 23]]","[{35}, {24}, {31}, {13}, {31}, {13}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(14), np.int64(18), np.int64(19), np.int64(21), np.int64(25)}), frozenset({34, 37, 41, 10, 14, 18, 19, 25, 29}), frozenset({34, 37, 41, 10, 14, 18, 19, 25, 30}), frozenset({34, 37, 7, 41, 10, 18, 19, 25, 30}), frozenset({34, 37, 7, 41, 10, 18, 19, 25, 29}), frozenset({34, 37, 7, 41, 10, 18, 19, 21, 29})]",6,"[[np.int64(21), 29], [29, 30], [14, 7], [30, 29], [25, 21]]","[[21, 17, 17], [17, 21, 17], [17, 17, 21], [15, 19, 21], [15, 19, 17], [21, 19, 17]]","[{35}, {26}, {16}, {17}, {26}, {30}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(7), np.int64(44), np.int64(45), np.int64(13), np.int64(15), np.int64(22), np.int64(25)}), frozenset({34, 37, 44, 45, 13, 15, 17, 22, 25}), frozenset({34, 37, 13, 45, 15, 17, 19, 22, 25}), frozenset({34, 37, 45, 13, 15, 16, 19, 22, 25}), frozenset({34, 37, 13, 45, 15, 16, 19, 22, 30}), frozenset({34, 37, 8, 13, 45, 15, 19, 22, 30})]",6,"[[np.int64(7), 17], [44, 19], [17, 16], [25, 30], [16, 8]]","[[17, 21, 17], [19, 15, 17], [19, 17, 15], [17, 19, 15], [17, 19, 21], [19, 17, 21]]","[{36}, {24}, {35}, {36}, {21}, {20}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(41), np.int64(10), np.int64(15), np.int64(18), np.int64(21), np.int64(23), np.int64(29)}), frozenset({35, 37, 7, 41, 10, 15, 18, 21, 29}), frozenset({35, 37, 7, 41, 10, 15, 18, 25, 29}), frozenset({35, 37, 41, 10, 14, 15, 18, 25, 29}), frozenset({37, 41, 10, 14, 15, 18, 19, 25, 29})]",5,"[[np.int64(23), 35], [21, 25], [7, 14], [35, 19]]","[[21, 19, 17], [21, 17, 19], [15, 17, 19], [17, 15, 19], [17, 21, 17]]","[{30}, {20}, {17}, {16}, {26}]"
